,task_reward,velocity_penalty,position_penalty,acceleration_penalty,velocity_over_limit,position_over_limit,acceleration_over_limit,control_penalty,c_hockey_puck-table,c_panda0_finger1-hockey_puck,c_panda0_finger2-hockey_puck,c_panda0_finger1-table,c_panda0_finger2-table,contact_hockey_puck-table,contact_panda0_finger1-hockey_puck,contact_panda0_finger2-hockey_puck,contact_panda0_finger1-table,contact_panda0_finger2-table,net_reward,goals_reached
0,4.307283055010873,-0.0865069460197079,-0.02100025178942206,-0.5405837246360108,0.0,0.0,0.0853271484375,-0.6480909224451408,4.220699929559695e-07,0.0,0.0,0.0,0.0,0.9854736328125,0.0,0.0,0.0,0.0,3.6591917104957394,0
0,3.1579228671680024,-0.08917335003031314,-0.02102676749850144,-0.5512591476248163,0.0,0.0,0.085784912109375,-0.6614592651536308,4.221613230895568e-07,0.0,0.0,0.0,0.0,0.9853515625,0.0,0.0,0.0,0.0,2.4964631798530483,0
0,3.2648215650899743,-0.09183333771466297,-0.32196396562513624,-0.5327606872918701,0.0,0.0565185546875,0.083282470703125,-0.9465579906316692,4.219989846443593e-07,0.0,0.0,0.0,0.0,0.9857177734375,0.0,0.0,0.0,0.0,2.3182631524593202,0
0,3.653647633191354,-0.08907408063972286,-0.027409260103529957,-0.5435948334238816,0.0,0.00213623046875,0.0867919921875,-0.6600781741671344,5.22126224635563e-07,0.0,0.0,0.0,0.0,0.98406982421875,0.0,0.0,0.0,0.0,2.993568936897995,0
0,3.2540821697871047,-0.09191665018556255,-0.021011909166821188,-0.5311433116837563,0.0,0.0,0.085784912109375,-0.6440718710361402,4.220085487407387e-07,0.0,0.0,0.0,0.0,0.986083984375,0.0,0.0,0.0,0.0,2.6100098767424162,0
0,4.109528782312998,-0.09059363134994766,-0.05017822489810646,-0.548175332426706,0.0,0.008087158203125,0.084808349609375,-0.6889471886747602,4.2205550271761266e-07,0.0,0.0,0.0,0.0,0.985076904296875,0.0,0.0,0.0,0.0,3.420581171582735,0
0,3.436300549693426,-0.0950816205031502,-0.055786835321880696,-0.5393391089122676,0.0,0.0084228515625,0.0921630859375,-0.6902075647372985,4.220834590923613e-07,0.0,0.0,0.0,0.0,0.985504150390625,0.0,0.0,0.0,0.0,2.746092562872669,0
0,3.9163990267394113,-0.08960464448044245,-0.021020626197706463,-0.49455545688002833,0.0,0.0,0.089019775390625,-0.6051807275581772,4.221128130895548e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,3.3112178770684215,0
0,3.649190372286771,-0.0886878522281543,-0.06990762127477398,-0.48292897439958304,0.0,0.007781982421875,0.08203125,-0.6415244479025114,4.220583127873291e-07,0.0,0.0,0.0,0.0,0.985382080078125,0.0,0.0,0.0,0.0,3.007665502325947,0
0,3.68376937393219,-0.08960831779549354,-0.14865761587029805,-0.5259893073613041,0.0,0.036163330078125,0.083587646484375,-0.7642552410270957,4.220695334396574e-07,0.0,0.0,0.0,0.0,0.985107421875,0.0,0.0,0.0,0.0,2.9195137108355604,16
0,3.6708443711947147,-0.08846460703007475,-0.0214049967813231,-0.5518503210720445,0.0,0.0,0.084075927734375,-0.6617199248834423,4.220217716290086e-07,0.0,0.0,0.0,0.0,0.98516845703125,0.0,0.0,0.0,0.0,3.009124024289501,0
0,3.535141674784974,-0.09224198089164681,-0.04922589504175838,-0.5424810117576034,0.0,0.0,0.084320068359375,-0.6839488876910086,4.22035353683209e-07,0.0,0.0,0.0,0.0,0.98529052734375,0.0,0.0,0.0,0.0,2.851192365058611,0
0,3.6710376056131464,-0.0885515608863428,-0.03077637937156954,-0.5317196832816772,0.0,0.002685546875,0.08270263671875,-0.6510476235395894,4.2211125831057667e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,3.0199895599622986,0
0,2.837703289781616,-0.09179095725342591,-0.48249087827424664,-0.5524038965683736,0.0,0.137054443359375,0.085052490234375,-1.1266857320960462,4.221033681762757e-07,0.0,0.0,0.0,0.0,0.985565185546875,0.0,0.0,0.0,0.0,1.7110171355822017,0
0,3.868340890212771,-0.09444453510734196,-0.5559231895335872,-0.6026731290539764,0.0,0.1531982421875,0.086456298828125,-1.2530408536949058,5.221435503084687e-07,0.0,0.0,0.0,0.0,0.9835205078125,0.0,0.0,0.0,0.0,2.615299514374315,0
0,3.6244249301674536,-0.09514239155437194,-0.4747810613728062,-0.5454877638459851,0.0,0.1290283203125,0.083709716796875,-1.1154112167731631,4.220251678664434e-07,0.0,0.0,0.0,0.0,0.985595703125,0.0,0.0,0.0,0.0,2.509013291369122,0
0,3.3590609816404777,-0.09070063874897849,-0.33210594564585316,-0.5332595185281239,0.0,0.086273193359375,0.085052490234375,-0.9560661029229556,4.2207456247974787e-07,0.0,0.0,0.0,0.0,0.985504150390625,0.0,0.0,0.0,0.0,2.4029944566429595,0
0,3.404497987554389,-0.09901772808677389,-0.45683031091587883,-0.6002839777937141,0.0,0.092041015625,0.103546142578125,-1.156132016796367,4.220818707262107e-07,0.0,0.0,0.0,0.0,0.98529052734375,0.0,0.0,0.0,0.0,2.2483655486761513,0
0,3.1025072175989465,-0.08812471754300455,-0.055798948047786096,-0.5379924119651498,0.0,0.001251220703125,0.084930419921875,-0.6819160775559405,4.2207366736725494e-07,0.0,0.0,0.0,0.0,0.986083984375,0.0,0.0,0.0,0.0,2.420590717969339,0
0,3.227009544025806,-0.090685055113604,-0.12279572144205467,-0.593623194795692,0.0,0.030670166015625,0.083587646484375,-0.8071039713513507,4.220913403477212e-07,0.0,0.0,0.0,0.0,0.985504150390625,0.0,0.0,0.0,0.0,2.419905150583115,0
0,3.366654858505038,-0.09101934568963489,-0.154406217658082,-0.5673151554781533,0.0,0.0360107421875,0.0869140625,-0.8127407188258703,4.220624107593472e-07,0.0,0.0,0.0,0.0,0.9857177734375,0.0,0.0,0.0,0.0,2.553913717616757,0
0,4.420909925366629,-0.08916542633549278,-0.24669400986256368,-0.5161302954574123,0.0,0.06201171875,0.0811767578125,-0.8519897316554687,4.2208618334606004e-07,0.0,0.0,0.0,0.0,0.9852294921875,0.0,0.0,0.0,0.0,3.5689197716249765,0
0,4.209466899857084,-0.0900039100954847,-0.07884429279028118,-0.5188192069255134,0.0,0.015899658203125,0.082489013671875,-0.6876674098112794,4.2211461763924463e-07,0.0,0.0,0.0,0.0,0.98516845703125,0.0,0.0,0.0,0.0,3.5217990679311866,16
0,3.325382052584281,-0.09111660091716205,-0.02787107275763305,-0.5107266550323649,0.0,0.002288818359375,0.084259033203125,-0.6297143287071599,4.220288346659706e-07,0.0,0.0,0.0,0.0,0.985321044921875,0.0,0.0,0.0,0.0,2.695667301848286,0
0,3.2799109575702783,-0.08898238362372635,-0.021004888385384606,-0.567621769670677,0.0,0.0,0.086639404296875,-0.6776090416797879,5.22101743178776e-07,0.0,0.0,0.0,0.0,0.983795166015625,0.0,0.0,0.0,0.0,2.6023013937887476,0
0,3.33475322056927,-0.09382990981539742,-0.04812382085209753,-0.5688581656536749,0.0,0.006256103515625,0.0850830078125,-0.7108118963211697,4.2205889796655483e-07,0.0,0.0,0.0,0.0,0.985076904296875,0.0,0.0,0.0,0.0,2.6239409021892017,0
0,3.2736876440836755,-0.08990498928187265,-0.02101146029419658,-0.5206402561502733,0.0,0.0,0.084320068359375,-0.6315567057263426,4.220748344364646e-07,0.0,0.0,0.0,0.0,0.9849853515625,0.0,0.0,0.0,0.0,2.6421305162824993,0
0,3.3154113981870195,-0.09502729349328368,-0.021,-0.5698171476322523,0.0,0.0,0.099517822265625,-0.6858444411255361,4.220899715628123e-07,0.0,0.0,0.0,0.0,0.98541259765625,0.0,0.0,0.0,0.0,2.629566534971512,0
0,4.705410197123941,-0.08809544689355846,-0.02100000000000864,-0.5213123511472609,0.0,0.0,0.084320068359375,-0.630407798040828,4.220986873343481e-07,0.0,0.0,0.0,0.0,0.9853515625,0.0,0.0,0.0,0.0,4.075001976984425,32
0,3.3479769399609802,-0.08850573659830563,-0.021000000000000015,-0.5403755780081332,0.0,0.0,0.08795166015625,-0.6498813146064388,4.220751225319487e-07,0.0,0.0,0.0,0.0,0.98516845703125,0.0,0.0,0.0,0.0,2.6980952032794194,0
